Improving the Classification Ability of DC* Algorithm.|https://doi.org/10.1007/978-3-540-73400-0_18|c|2007
Evolutionary Neuro-Fuzzy Systems and Applications.|https://doi.org/10.1007/978-3-540-72377-6_2|p|2007
Interface optimality in fuzzy inference systems.|https://doi.org/10.1016/j.ijar.2005.06.013|j|2006
Balancing Interpretability and Accuracy by Multi-Level Fuzzy Information Granulation.|https://doi.org/10.1109/FUZZY.2006.1681999|c|2006
VIRMA: Visual Image Retrieval by Shape MAtching.|https://doi.org/10.1007/11875604_24|c|2006
Knowledge discovery by a neuro-fuzzy modeling framework.|https://doi.org/10.1016/j.fss.2004.07.015|j|2005
A hierarchical modular architecture for musical instrument classification.|http://content.iospress.com/articles/international-journal-of-knowledge-based-and-intelligent-engineering-systems/kes00028|j|2005
Deriving prediction intervals for neuro-fuzzy networks.|https://doi.org/10.1016/j.mcm.2005.09.001|j|2005
Some Fundamental Interpretability Issues in Fuzzy Modeling.|http://www.eusflat.org/proceedings/EUSFLAT-LFA_2005/papers/JEL164.pdf|c|2005
DCf: a double clustering framework for fuzzy information granulation.|https://doi.org/10.1109/GRC.2005.1547320|c|2005
Meta-data: Characterization of Input Features for Meta-learning.|https://doi.org/10.1007/11526018_45|c|2005
Exploring the Way for Meta-learning with the Mindful System.|https://doi.org/10.1007/11676935_50|c|2005
Fuzzy Information Granules: a Compact, Transparent and Efficient Representation.|https://doi.org/10.20965/jaciii.2003.p0160|j|2003
A neuro-framework for predicting ash properties in combustion processes.|http://dl.acm.org/citation.cfm?id=859281|j|2003
Diagnosis of dermatological diseases by a neuro-fuzzy system.|http://www.eusflat.org/proceedings/EUSFLAT_2003/papers/2Castellano.pdf|c|2003
Discovering Prediction Rules by a Neuro-fuzzy Modeling Framework.|https://doi.org/10.1007/978-3-540-45224-9_168|c|2003
A fuzzy clustering approach for mining diagnostic rules.|https://doi.org/10.1109/ICSMC.2003.1244707|c|2003
Bi-monotonic Fuzzy Sets Lead to Optimal Fuzzy Interfaces.|https://doi.org/10.1007/10983652_6|c|2003
A neuro-fuzzy network to generate human-understandable knowledge from data.|https://doi.org/10.1016/S1389-0417(01)00055-9|j|2002
KERNEL: A Matlab Toolbox for Knowledge Extraction and Refinement by NEural Learning.|https://doi.org/10.1007/3-540-46043-8_98|c|2002
A Knowledge-Based Neurocomputing Approach to Extract Refined Linguistic Rules from Data.|https://doi.org/10.1007/3-540-45411-X_5|c|2001
Variable selection using neural-network models.|https://doi.org/10.1016/S0925-2312(99)00146-0|j|2000
A Self-Organizing Neural Fuzzy Inference Network.|https://doi.org/10.1109/IJCNN.2000.861428|c|2000
A Modular Neuro-Fuzzy Network for Musical Instruments Classification.|https://doi.org/10.1007/3-540-45014-9_36|c|2000
Feature selection: a neural approach.|https://doi.org/10.1109/IJCNN.1999.836157|c|1999
An iterative pruning algorithm for feedforward neural networks.|https://doi.org/10.1109/72.572092|j|1997
A neuro-fuzzy model reduction strategy.|https://doi.org/10.1109/ICNN.1997.611724|c|1997
Simplifying a Neuro-Fuzzy Model.|https://doi.org/10.1007/BF00420616|j|1996
Iterative pruning in second-order recurrent neural networks.|https://doi.org/10.1007/BF02309008|j|1995
On elastic traffic via contention resolution diversity slotted aloha satellite access.|https://doi.org/10.1002/dac.2885|j|2016
A deep analysis on future web technologies and protocols over broadband GEO satellite networks.|https://doi.org/10.1002/sat.1120|j|2015
Network Coding Applications to High Bit-Rate Satellite Networks.|https://doi.org/10.1007/978-3-319-25479-1_22|c|2015
RA and DA satellite access schemes: a survey and some research results and challenges.|https://doi.org/10.1002/dac.2498|j|2014
On the applicability of reliable transport protocols in satellite delay tolerant and disruptive networks.|https://doi.org/10.1002/sat.1031|j|2014
A survey of architectures and scenarios in satellite-based wireless sensor networks: system design aspects.|https://doi.org/10.1002/sat.1019|j|2013
Performance Analysis of Systematic Upper Layer FEC Codes and Interleaving in Land Mobile Satellite Channels.|https://doi.org/10.1109/TVT.2011.2122253|j|2011
Confirmed Delivery Multicast Protocol in Delay-Tolerant and Disruptive Networks.|https://doi.org/10.1007/978-3-642-23825-3_21|c|2011
Medium access control scheme for supporting user mobility in digital video broadcasting-return channel via satellite/satellite second generation - general architecture and functionalities.|https://doi.org/10.1049/iet-com.2009.0429|j|2010
Video Streaming Transfer in a Smart Satellite Mobile Environment.|https://doi.org/10.1155/2009/369216|j|2009
Suitability of DAMA and Contention-Based Satellite Access Schemes for TCP Traffic in Mobile DVB-RCS.|https://doi.org/10.1109/TVT.2008.2007899|j|2009
Transport layer protocols and architectures for satellite networks.|https://doi.org/10.1002/sat.855|j|2007
Proposal of a Reliable Multicast Protocol in a HAP-Satellite Architecture.|https://doi.org/10.1109/VETECS.2007.289|c|2007
Adaptive cross-layer bandwidth allocation in a rain-faded satellite environment.|https://doi.org/10.1002/dac.751|j|2006
Networking with multi-service GEO satellites: cross-layer approaches for bandwidth allocation.|https://doi.org/10.1002/sat.850|j|2006
Long-lived TCP connections via satellite: cross-layer bandwidth allocation, pricing, and adaptive control.|http://doi.acm.org/10.1145/1217716|j|2006
Comparison of FEC types with regard to the efficiency of TCP connections over AWGN satellite channels.|https://doi.org/10.1109/TWC.2006.1673085|j|2006
A Study of Fairness Issues in the Assignment of Bandwidth to Elephant TCP Connections Sharing a Rain-Faded GEO Satellite Channel.|https://doi.org/10.1109/GLOCOM.2006.473|c|2006
TCP Performance in a Hybrid Satellite Network by using ACM and ARQ.|https://doi.org/10.1109/GLOCOM.2006.472|c|2006
Adaptive Bandwidth Partitioning Among TCP Elephant Connections over Multiple Rain-Faded Satellite Channels.|https://doi.org/10.1007/978-3-540-30573-6_44|c|2005
An experimental study on the quality-of-service of video encoded sequences over an emulated rain-faded Satellite channel.|https://doi.org/10.1109/JSAC.2003.819971|j|2004
A Dynamic Cross Layer Control Strategy for Resource Partitioning in a Rain Faded Satellite Channel with Long-Lived TCP Connections.|https://doi.org/10.1007/0-387-23198-6_7|c|2004
Maximizing single connection TCP goodput by trading bandwidth for BER.|https://doi.org/10.1002/dac.580|j|2003
Static and dynamic resource allocation in a multiservice satellite network with fading.|https://doi.org/10.1002/sat.760|j|2003
Bandwidth allocation in a multiservice satellite network based on long-term weather forecast scenarios.|https://doi.org/10.1016/S0140-3664(02)00018-X|j|2002
A multi-level satellite channel allocation algorithm for real-time VBR data.|https://doi.org/10.1002/sat.708|j|2002
A multi-frequency TDMA/TDM system for a VSAT terminal network operating in Ka band.|https://doi.org/10.1109/JCN.2001.6596857|j|2001
Dynamic Rate Shaping on MPEG-2 Video Streams for Bandwidth Saving on a Faded Satellite Channel.|https://doi.org/10.1002/ett.4460110405|j|2000
Fade countermeasure using signal degradation estimation for demand-assignment satellite systems.|https://doi.org/10.1109/JCN.2000.6596713|j|2000
DRS Compression Applied to MPEG-2 Video Data Transmitted over a Satellite Channel.|https://doi.org/10.1109/ISCC.2000.860648|c|2000
Modeling Ka-band scintillation as a fractal process.|https://doi.org/10.1109/49.748780|j|1999
MPEG-2 Coded Video Traces Transmitted Over a Satellite Link: Scalable and Non-Scalable Solutions in Rain Fading Conditions.|https://doi.org/10.1023/A:1009616005969|j|1999
"Corrections to ""Detection of Errors Recovered by Decoders for Singal Quality Estimation on Rain Faded AWGN Satellite Channels""."|https://doi.org/10.1109/TCOMM.1999.768772|j|1999
A simulation tool to validate and compare satellite TDMA access schemes.|https://doi.org/10.1023/A:1019178224991|j|1999
Analysis of Transient of the Datagram Traffic for a Demand Assignment TDMA.|https://doi.org/10.1016/S0166-5316(97)00014-X|j|1998
Detection of errors recovered by decoders for signal quality estimation on rain-faded AWGN satellite channels.|https://doi.org/10.1109/26.664297|j|1998
Delay analysis for interlan traffic using two suitable TDMA satellite access schemes.|https://doi.org/10.1002/(SICI)1099-1247(199707/08)15:4%3C141::AID-SAT580%3E3.0.CO;2-Q|j|1997
Feeders-TDMA: a distributed-control algorithm for satellite channel capacity assignment in a mixed traffic and faded environment.|https://doi.org/10.1002/(SICI)1099-1247(199707/08)15:4%3C185::AID-SAT579%3E3.0.CO;2-L|j|1997
DRIFS-TDMA: a proposal for a satellite access distributed-control algorithm for multimedia traffic in a faded environment.|https://doi.org/10.1002/(SICI)1099-1247(199709/10)15:5%3C227::AID-SAT578%3E3.0.CO;2-H|j|1997
A bandwidth assignment algorithm on a satellite channel for VBR traffic.|https://doi.org/10.1002/(SICI)1099-1247(199711/12)15:6%3C237::AID-SAT584%3E3.0.CO;2-8|j|1997
A Traffic Generator for Testing Communication Systems: Presentation, Implementation and Performance.|https://doi.org/10.1023/A:1007941818115|j|1997
Comparison between Distributed and Centralized Demand Assignment TDMA Satellite Access Schemes.|https://doi.org/10.1002/(SICI)1099-1247(199603)14:2%3C95::AID-SAT542%3E3.0.CO;2-G|j|1996
Experimental Results of a Demand-Assignment thin Route TDMA System.|https://doi.org/10.1002/(SICI)1099-1247(199603)14:2%3C113::AID-SAT543%3E3.0.CO;2-I|j|1996
Practical experiences in interconnecting LANs via satellite.|https://doi.org/10.1145/216701.216705|j|1995
User oriented satellite networks: Studies on utilization of transmission capacity in TDMA and TDMA/FDMA systems.|https://doi.org/10.1002/ett.4460020407|j|1991
The FODA-TDMA satellite access scheme: presentation, study of the system, and results.|https://doi.org/10.1109/26.120168|j|1991
Architecture and protocols of STELLA: A European experiment on satellite interconnection of local area networks.|https://doi.org/10.1145/800034.800896|c|1983
Exploring the ambient assisted living domain: a systematic review.|https://doi.org/10.1007/s12652-016-0374-3|j|2017
Real-Time Analysis and Design of a Dual Protocol Support for Bluetooth LE Devices.|https://doi.org/10.1109/TII.2016.2624020|j|2017
Exploiting a Touchless Interaction to Drive a Wireless Mobile Robot Powered by a Real-time Operating System.|http://ceur-ws.org/Vol-1746/paper-01.pdf|c|2016
Dual-protocol support for Bluetooth LE devices.|https://doi.org/10.1109/INDIN.2015.7281858|c|2015
Simplifying Tele-rehabilitation Devices for Their Practical Use in Non-clinical Environments.|https://doi.org/10.1007/978-3-319-16480-9_47|c|2015
Non-intrusive Patient Monitoring for Supporting General Practitioners in Following Diseases Evolution.|https://doi.org/10.1007/978-3-319-16480-9_48|c|2015
Swimmers in the loop: Sensing moving water masses for an auditory biofeedback system.|https://doi.org/10.1109/SAS.2015.7133578|c|2015
A Telerehabilitation Framework for Lower-Limb Functional Recovery.|https://doi.org/10.4108/icst.bodynets.2014.256995|c|2014
Wearable systems for e-health and wellbeing.|https://doi.org/10.1007/s00779-017-1041-1|j|2018
Integrated Simulation and Formal Verification of a Simple Autonomous Vehicle.|https://doi.org/10.1007/978-3-319-74781-1_21|c|2017
High availability using virtualization - 3RC.|http://arxiv.org/abs/1205.0483|i|2012
A performance study on the synchronisation of heterogeneous Grid databases using CONStanza.|https://doi.org/10.1016/j.future.2010.03.001|j|2010
Static and Dynamic Data Models for the Storage Resource Manager v2.2.|https://doi.org/10.1007/s10723-008-9110-3|j|2009
Relaxed Data Consistency with CONStanza.|https://doi.org/10.1109/CCGRID.2006.84|c|2006
Replica Management in the European DataGrid Project.|https://doi.org/10.1007/s10723-004-5745-x|j|2004
HRT-UML: Taking HRT-HOOD onto UML.|https://doi.org/10.1007/3-540-44947-7_31|c|2003
Supervised morphogenesis: Exploiting morphological flexibility of self-assembling multirobot systems through cooperation with aerial robots.|https://doi.org/10.1016/j.robot.2018.11.007|j|2019
ANTS 2018 special issue: Editorial.|https://doi.org/10.1007/s11721-019-00177-8|j|2019
The intelligent water drops algorithm: why it cannot be considered a novel algorithm - A brief discussion on the use of metaphors in optimization.|https://doi.org/10.1007/s11721-019-00165-y|j|2019
Emergent naming of resources in a foraging robot swarm.|http://arxiv.org/abs/1910.02274|i|2019
Kilogrid: a novel experimental environment for the Kilobot robot.|https://doi.org/10.1007/s11721-018-0155-z|j|2018
Balancing exploitation of renewable resources by a robot swarm.|https://doi.org/10.1007/s11721-018-0159-8|j|2018
Hybrid Control of Swarms for Resource Selection.|https://doi.org/10.1007/978-3-030-00533-7_5|c|2018
Simulating Multi-robot Construction in ARGoS.|https://doi.org/10.1007/978-3-030-00533-7_15|c|2018
Why the Intelligent Water Drops Cannot Be Considered as a Novel Algorithm.|https://doi.org/10.1007/978-3-030-00533-7_24|c|2018
Managing Byzantine Robots via Blockchain Technology in a Swarm Robotics Collective Decision Making Scenario.|http://dl.acm.org/citation.cfm?id=3237464|c|2018
An Introduction to Ant Colony Optimization.|https://doi.org/10.1201/9781351236423-23|p|2018
Swarm Intelligence - 11th International Conference, ANTS 2018, Rome, Italy, October 29-31, 2018, Proceedings.|https://doi.org/10.1007/978-3-030-00533-7|e|2018
Ant Colony Optimization: A Component-Wise Overview.|https://doi.org/10.1007/978-3-319-07124-4_21|r|2018
The Best-of-n Problem in Robot Swarms: Formalization, State of the Art, and Novel Perspectives.|https://doi.org/10.3389/frobt.2017.00009|j|2017
ANTS 2016 special issue: Editorial.|https://doi.org/10.1007/s11721-017-0146-5|j|2017
Analysis of the population-based ant colony optimization algorithm for the TSP and the QAP.|https://doi.org/10.1109/CEC.2017.7969511|c|2017
Structure and markings as stimuli for autonomous construction.|https://doi.org/10.1109/ICAR.2017.8023623|c|2017
Ant Colony Optimization.|https://doi.org/10.1007/978-1-4899-7687-1_22|r|2017
Metaheuristic.|https://doi.org/10.1007/978-1-4899-7687-1_537|r|2017
Collective decision with 100 Kilobots: speed versus accuracy in binary discrimination problems.|https://doi.org/10.1007/s10458-015-9323-3|j|2016
Investigating the effect of the reality gap on the human psychophysiological state in the context of human-swarm interaction.|https://doi.org/10.7717/peerj-cs.82|j|2016
Investigating the effect of increasing robot group sizes on the human psychophysiological state in the context of human-swarm interaction.|https://doi.org/10.1007/s11721-016-0124-3|j|2016
Editorial: Ten years of swarm intelligence.|https://doi.org/10.1007/s11721-016-0130-5|j|2016
Modeling Robot Swarms Using Integrals of Birth-Death Processes.|https://doi.org/10.1145/2870637|j|2016
The k-Unanimity Rule for Self-Organized Decision-Making in Swarms of Robots.|https://doi.org/10.1109/TCYB.2015.2429118|j|2016
Collective Perception of Environmental Features in a Robot Swarm.|https://doi.org/10.1007/978-3-319-44427-7_6|c|2016
Population Coding: A New Design Paradigm for Embodied Distributed Systems.|https://doi.org/10.1007/978-3-319-44427-7_15|c|2016
Human Responses to Stimuli Produced by Robot Swarms - the Effect of the Reality-Gap on Psychological State.|https://doi.org/10.1007/978-3-319-73008-0_37|c|2016
Kilogrid: A modular virtualization environment for the Kilobot robot.|https://doi.org/10.1109/IROS.2016.7759560|c|2016
Swarm Intelligence - 10th International Conference, ANTS 2016, Brussels, Belgium, September 7-9, 2016, Proceedings.|https://doi.org/10.1007/978-3-319-44427-7|e|2016
Spatially targeted communication in decentralized multirobot systems.|https://doi.org/10.1007/s10514-015-9423-6|j|2015
Estimation-based metaheuristics for the single vehicle routing problem with stochastic demands and customers.|https://doi.org/10.1007/s10589-014-9719-z|j|2015
Evolution of Self-Organized Task Specialization in Robot Swarms.|https://doi.org/10.1371/journal.pcbi.1004273|j|2015
The TAM: abstracting complex tasks in swarm robotics research.|https://doi.org/10.1007/s11721-014-0102-6|j|2015
ANTS 2014 special issue: Editorial.|https://doi.org/10.1007/s11721-015-0111-0|j|2015
A quantitative micro-macro link for collective decisions: the shortest path discovery/selection example.|https://doi.org/10.1007/s11721-015-0105-y|j|2015
Property-Driven Design for Robot Swarms: A Design Method Based on Prescriptive Modeling and Model Checking.|https://doi.org/10.1145/2700318|j|2015
Self-Organized Collective Decision-Making in a 100-Robot Swarm.|http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9537|c|2015
Augmented reality for robots: Virtual sensing technology applied to a swarm of e-pucks.|https://doi.org/10.1109/AHS.2015.7231154|c|2015
Distributed constrained connectivity control for proximity networks based on a receding horizon scheme.|https://doi.org/10.1109/ACC.2015.7170924|c|2015
Efficient Decision-Making in a Self-Organizing Robot Swarm: On the Speed Versus Accuracy Trade-Off.|http://dl.acm.org/citation.cfm?id=2773319|c|2015
Adaptation and Awareness in Robot Ensembles: Scenarios and Algorithms.|https://doi.org/10.1007/978-3-319-16310-9_15|p|2015
Virtual Nervous Systems for Self-Assembling Robots - A preliminary report.|http://arxiv.org/abs/1505.07050|i|2015
Self-organized task allocation to sequentially interdependent tasks in swarm robotics.|https://doi.org/10.1007/s10458-012-9212-y|j|2014
Special Issue for the 20th Anniversary of the European Conference on Artificial Life (ECAL 2011).|https://doi.org/10.1162/ARTL_a_00093|j|2014
Task Partitioning in a Robot Swarm: Object Retrieval as a Sequence of Subtasks with Direct Object Transfer.|https://doi.org/10.1162/ARTL_a_00132|j|2014
A unified ant colony optimization algorithm for continuous optimization.|https://doi.org/10.1016/j.ejor.2013.10.024|j|2014
A self-adaptive communication strategy for flocking in stationary and non-stationary environments.|https://doi.org/10.1007/s11047-013-9390-9|j|2014
Swarm robotics.|https://doi.org/10.4249/scholarpedia.1463|j|2014
Cooperative navigation in robotic swarms.|https://doi.org/10.1007/s11721-013-0089-4|j|2014
Ant Colony Optimization for Mixed-Variable Optimization Problems.|https://doi.org/10.1109/TEVC.2013.2281531|j|2014
SRoCS: Leveraging Stigmergy on a Multi-robot Construction Platform for Unknown Environments.|https://doi.org/10.1007/978-3-319-09952-1_14|c|2014
Towards a Cognitive Design Pattern for Collective Decision-Making.|https://doi.org/10.1007/978-3-319-09952-1_17|c|2014
Self-organized collective decision making: the weighted voter model.|http://dl.acm.org/citation.cfm?id=2615742|c|2014
Collective decision making in distributed systems inspired by honeybees behaviour.|http://dl.acm.org/citation.cfm?id=2617503|c|2014
Self-assembly.|https://doi.org/10.1145/2598394.2605366|c|2014
Autonomous Construction with Compliant Building Material.|https://doi.org/10.1007/978-3-319-08338-4_99|c|2014
The Swarm-bots and swarmanoid experiments in swarm robotics.|https://doi.org/10.1109/ICARSC.2014.6849753|c|2014
Derivation of a Micro-Macro Link for Collective Decision-Making Systems - Uncover Network Features Based on Drift Measurements.|https://doi.org/10.1007/978-3-319-10762-2_18|c|2014
A Geometrical Approach to the Incompatible Substructure Problem in Parallel Self-Assembly.|https://doi.org/10.1007/978-3-319-10762-2_74|c|2014
Swarm Intelligence - 9th International Conference, ANTS 2014, Brussels, Belgium, September 10-12, 2014. Proceedings.|https://doi.org/10.1007/978-3-319-09952-1|e|2014
Autonomous task partitioning in robot foraging: an approach based on cost estimation.|https://doi.org/10.1177/1059712313484771|j|2013
Swarmanoid: A Novel Concept for the Study of Heterogeneous Robotic Swarms.|https://doi.org/10.1109/MRA.2013.2252996|j|2013
Swarm robotics: a review from the swarm engineering perspective.|https://doi.org/10.1007/s11721-012-0075-2|j|2013
ANTS 2012 special issue - Editorial.|https://doi.org/10.1007/s11721-013-0086-7|j|2013
Task partitioning in a robot swarm: a study on the effect of communication.|https://doi.org/10.1007/s11721-013-0078-7|j|2013
On the use of Bio-PEPA for modelling and analysing collective behaviours in swarm robotics.|https://doi.org/10.1007/s11721-013-0079-6|j|2013
Information Aggregation Mechanisms in Social Odometry.|https://doi.org/10.7551/978-0-262-31709-2-ch016|c|2013
Gesturing at Subswarms: Towards Direct Human Control of Robot Swarms.|https://doi.org/10.1007/978-3-662-43645-5_41|c|2013
Self-organized flocking with a mobile robot swarm: a novel motion control method.|https://doi.org/10.1177/1059712312462248|j|2012
Costs and benefits of behavioral specialization.|https://doi.org/10.1016/j.robot.2012.05.018|j|2012
ARGoS: a modular, parallel, multi-engine simulator for multi-robot systems.|https://doi.org/10.1007/s11721-012-0072-5|j|2012
Supervised morphogenesis: morphology control of ground-based self-assembling robots by aerial robots.|http://dl.acm.org/citation.cfm?id=2343590|c|2012
Property-driven design for swarm robotics.|http://dl.acm.org/citation.cfm?id=2343596|c|2012
Analysing Robot Swarm Decision-Making with Bio-PEPA.|https://doi.org/10.1007/978-3-642-32650-9_3|c|2012
Multi-armed Bandit Formulation of the Task Partitioning Problem in Swarm Robotics.|https://doi.org/10.1007/978-3-642-32650-9_10|c|2012
An ACO algorithm benchmarked on the BBOB noiseless function testbed.|https://doi.org/10.1145/2330784.2330809|c|2012
Towards a Formal Verification Methodology for Collective Robotic Systems.|https://doi.org/10.1007/978-3-642-34281-3_7|c|2012
Spatially targeted communication and self-assembly.|https://doi.org/10.1109/IROS.2012.6386285|c|2012
"""Can ants inspire robots?"" Self-organized decision making in robotic swarms."|https://doi.org/10.1109/IROS.2012.6386273|c|2012
Analysing an Evolved Robotic Behaviour Using a Biological Model of Collegial Decision Making.|https://doi.org/10.1007/978-3-642-33093-3_38|c|2012
SWARMORPH: Morphogenesis with Self-Assembling Robots.|https://doi.org/10.1007/978-3-642-33902-8_2|p|2012
Parameter Adaptation in Ant Colony Optimization.|https://doi.org/10.1007/978-3-642-21434-9_8|p|2012
Swarm Intelligence - 8th International Conference, ANTS 2012, Brussels, Belgium, September 12-14, 2012. Proceedings.|https://doi.org/10.1007/978-3-642-32650-9|e|2012
ANTS 2010 special issue - Editorial.|https://doi.org/10.1007/s11721-011-0064-x|j|2011
Task partitioning in swarms of robots: an adaptive method for strategy selection.|https://doi.org/10.1007/s11721-011-0060-1|j|2011
Majority-rule opinion dynamics with differential latency: a mechanism for self-organized collective decision-making.|https://doi.org/10.1007/s11721-011-0062-z|j|2011
Incremental Social Learning in Particle Swarms.|https://doi.org/10.1109/TSMCB.2010.2055848|j|2011
Self-organized flocking with an heterogeneous mobile robot swarm.|http://mitpress.mit.edu/sites/default/files/titles/alife/0262297140chap119.pdf|c|2011
A detailed analysis of the population-based ant colony optimization algorithm for the TSP and the QAP.|https://doi.org/10.1145/2001858.2001866|c|2011
An incremental ant colony algorithm with local search for continuous optimization.|https://doi.org/10.1145/2001576.2001594|c|2011
Enhanced directional self-assembly based on active recruitment and guidance.|https://doi.org/10.1109/IROS.2011.6094854|c|2011
ARGoS: A modular, multi-engine simulator for heterogeneous swarm robotics.|https://doi.org/10.1109/IROS.2011.6094829|c|2011
Costs and Benefits of Behavioral Specialization.|https://doi.org/10.1007/978-3-642-23232-9_9|c|2011
Advances in Artificial Life: 20th Anniversary Edition - Back to the Origins of Alife, ECAL 2011, Paris, France, August 8-12, 2011.|https://mitpress.mit.edu/books/advances-artificial-life-ecal-2011|e|2011
AntNet: Distributed Stigmergetic Control for Communications Networks.|http://arxiv.org/abs/1105.5449|i|2011
Self-assembly strategies in a group of autonomous mobile robots.|https://doi.org/10.1007/s10514-010-9177-0|j|2010
Artificial pheromone for path selection by a foraging swarm of robots.|https://doi.org/10.1007/s00422-010-0402-x|j|2010
Estimation-based metaheuristics for the probabilistic traveling salesman problem.|https://doi.org/10.1016/j.cor.2009.12.005|j|2010
An analysis of communication policies for homogeneous multi-colony ACO algorithms.|https://doi.org/10.1016/j.ins.2010.02.017|j|2010
Collective decision-making based on social odometry.|https://doi.org/10.1007/s00521-010-0380-x|j|2010
Opinion Dynamics for Decentralized Decision-Making in a Robot Swarm.|https://doi.org/10.1007/978-3-642-15461-4_22|c|2010
Self-organized Task Partitioning in a Swarm of Robots.|https://doi.org/10.1007/978-3-642-15461-4_25|c|2010
Cooperation in a Heterogeneous Robot Swarm through Spatially Targeted Communication.|https://doi.org/10.1007/978-3-642-15461-4_37|c|2010
Coordinating Heterogeneous Swarms through Minimal Communication among Homogeneous Sub-swarms.|https://doi.org/10.1007/978-3-642-15461-4_59|c|2010
"""Look out!"": Socially-Mediated Obstacle Avoidance in Collective Transport."|https://doi.org/10.1007/978-3-642-15461-4_66|c|2010
Establishing spatially targeted communication in a heterogeneous robot swarm.|https://dl.acm.org/citation.cfm?id=1838332|c|2010
Robots autonomously self-assemble into dedicated morphologies to solve different tasks.|https://dl.acm.org/citation.cfm?id=1838459|c|2010
Socially-Mediated Negotiation for Obstacle Avoidance in Collective Transport.|https://doi.org/10.1007/978-3-642-32723-0_41|c|2010
Flocking in Stationary and Non-stationary Environments: A Novel Communication Strategy for Heading Alignment.|https://doi.org/10.1007/978-3-642-15871-1_34|c|2010
Incremental Social Learning Applied to a Decentralized Decision-Making Mechanism: Collective Learning Made Faster.|https://doi.org/10.1109/SASO.2010.28|c|2010
Engineering self-coordinating software intensive systems.|https://doi.org/10.1145/1882362.1882428|c|2010
Evolution of Signaling in a Multi-Robot System: Categorization and Communication.|https://doi.org/10.1007/978-3-642-01250-1_10|p|2010
Swarm Intelligence - 7th International Conference, ANTS 2010, Brussels, Belgium, September 8-10, 2010. Proceedings.|https://doi.org/10.1007/978-3-642-15461-4|e|2010
Ant Colony Optimization.|https://doi.org/10.1007/978-0-387-30164-8_22|r|2010
Metaheuristic.|https://doi.org/10.1007/978-0-387-30164-8_537|r|2010
Evolving Self-Assembly in Autonomous Homogeneous Robots: Experiments with Two Physical Robots.|https://doi.org/10.1162/artl.2009.Ampatzis.013|j|2009
Adaptive sample size and importance sampling in estimation-based local search for the probabilistic traveling salesman problem.|https://doi.org/10.1016/j.ejor.2008.11.027|j|2009
Towards group transport by swarms of robots.|https://doi.org/10.1504/IJBIC.2009.022770|j|2009
A survey on metaheuristics for stochastic combinatorial optimization.|https://doi.org/10.1007/s11047-008-9098-4|j|2009
Estimation-based ant colony optimization and local search for the probabilistic traveling salesman problem.|https://doi.org/10.1007/s11721-009-0031-y|j|2009
Teamwork in Self-Organized Robot Colonies.|https://doi.org/10.1109/TEVC.2008.2011746|j|2009
From Fireflies to Fault-Tolerant Swarms of Robots.|https://doi.org/10.1109/TEVC.2009.2017516|j|2009
Frankenstein's PSO: A Composite Particle Swarm Optimization Algorithm.|https://doi.org/10.1109/TEVC.2009.2021465|j|2009
SWARMORPH: Multirobot Morphogenesis Using Directional Self-Assembly.|https://doi.org/10.1109/TRO.2008.2012341|j|2009
Heterogeneous particle swarm optimizers.|https://doi.org/10.1109/CEC.2009.4983013|c|2009
Swarm-Bots to the Rescue.|https://doi.org/10.1007/978-3-642-21283-3_21|c|2009
A reliable distributed algorithm for group size estimation with minimal communication requirements.|http://ieeexplore.ieee.org/document/5174691/|c|2009
Self-organised recruitment in a heteregeneous swarm.|http://ieeexplore.ieee.org/document/5174722/|c|2009
Open E-puck Range & Bearing miniaturized board for local communication in swarm robotics.|https://doi.org/10.1109/ROBOT.2009.5152456|c|2009
Swarm-Bots and Swarmanoid: Two Experiments in Embodied Swarm Intelligence.|https://doi.org/10.1109/WI-IAT.2009.370|c|2009
Evolution of Signaling in a Multi-Robot System: Categorization and Communication.|https://doi.org/10.1177/1059712307087282|j|2008
Evolution of Solitary and Group Transport Behaviors for Autonomous Robots Capable of Self-Assembling.|https://doi.org/10.1177/1059712308090537|j|2008
Evolving Homogeneous Neurocontrollers for a Group of Heterogeneous Robots: Coordinated Motion, Cooperation, and Acoustic Communication.|https://doi.org/10.1162/artl.2008.14.2.157|j|2008
Fault detection in autonomous robots based on fault injection and learning.|https://doi.org/10.1007/s10514-007-9060-9|j|2008
Ant colony optimization for continuous domains.|https://doi.org/10.1016/j.ejor.2006.06.046|j|2008
Estimation-Based Local Search for Stochastic Combinatorial Optimization Using Delta Evaluations: A Case Study on the Probabilistic Traveling Salesman Problem.|https://doi.org/10.1287/ijoc.1080.0276|j|2008
Self-Assembly at the Macroscopic Scale.|https://doi.org/10.1109/JPROC.2008.927352|j|2008
Particle swarm optimization.|https://doi.org/10.4249/scholarpedia.1486|j|2008
Path formation in a robot swarm.|https://doi.org/10.1007/s11721-007-0009-6|j|2008
SWARMORPH-script: a language for arbitrary morphology generation in self-assembling robots.|https://doi.org/10.1007/s11721-008-0012-6|j|2008
Self-Organizing and Scalable Shape Formation for a Swarm of Pico Satellites.|https://doi.org/10.1109/AHS.2008.41|c|2008
Self-Assembly in Physical Autonomous Robots - the Evolutionary Robotics Approach.|http://mitpress.mit.edu/sites/default/files/titles/alife/0262287196chap80.pdf|c|2008
